fl_date,mkt_carrier,mkt_carrier_fl_num,origin,dest,predicted_delays
2020-01-30,UA,4649,DEN,CPR,14.321382431396984
2020-01-30,UA,4648,HDN,DEN,14.486619817256196
2020-01-30,UA,4647,AMA,DEN,14.081881051893182
2020-01-30,UA,4646,DIK,DEN,13.84237967238938
2020-01-30,UA,4645,DEN,BIL,13.903647467146168
2020-01-30,UA,4644,LNK,DEN,13.96305866206184
2020-01-30,UA,4643,DEN,AMA,14.081881051893182
2020-01-30,UA,4642,COU,DEN,13.502621901465384
2020-01-30,UA,4642,DEN,HDN,14.486619817256196
2020-01-30,UA,4641,DEN,DIK,13.84237967238938
2020-01-30,UA,4640,DEN,SGF,13.565746296063285
2020-01-30,UA,4639,LIT,ORD,13.723557282558037
2020-01-30,UA,4638,SAF,DEN,14.185850642995609
2020-01-30,UA,4637,DEN,MOT,13.627014090820072
2020-01-30,UA,4636,DEN,BIS,13.79039487683817
2020-01-30,UA,4635,MTJ,DEN,14.384506825994885
2020-01-30,UA,4634,SGF,ORD,13.935209664445118
2020-01-30,UA,4633,STL,ORD,14.269397635845772
2020-01-30,UA,4632,MLI,ORD,14.490333016938425
2020-01-30,UA,4631,DEN,DRO,14.282393834733575
2020-01-30,UA,4630,DEN,LNK,13.96305866206184
2020-01-30,UA,4629,FNT,ORD,14.334378630284787
2020-01-30,UA,4628,DEN,ABQ,14.10044705030433
2020-01-30,UA,4627,GJT,DEN,14.354801228537049
2020-01-30,UA,4626,DRO,DEN,14.282393834733575
2020-01-30,UA,4625,DEN,MAF,13.703134684305775
2020-01-30,UA,4624,DEN,MRY,12.967921147224338
2020-01-30,UA,4623,DEN,DIK,13.84237967238938
2020-01-30,UA,4623,TYS,DEN,12.591031379478046
2020-01-30,UA,4622,BUF,ORD,13.870228670006103
2020-01-30,UA,4621,CPR,DEN,14.321382431396984
2020-01-30,UA,4620,ORD,SDF,14.217412840294559
2020-01-30,UA,4619,FLG,DEN,13.81453067477266
2020-01-30,UA,4618,CPR,DEN,14.321382431396984
2020-01-30,UA,4617,DEN,MAF,13.703134684305775
2020-01-30,UA,4616,DEN,LNK,13.96305866206184
2020-01-30,UA,4615,DEN,MLI,13.352237314335088
2020-01-30,UA,4613,BIS,DEN,13.79039487683817
2020-01-30,UA,4612,DEN,HDN,14.486619817256196
2020-01-30,UA,4611,ORD,STL,14.269397635845772
2020-01-30,UA,4610,BIS,DEN,13.79039487683817
2020-01-30,UA,4609,COD,DEN,14.02246985697751
2020-01-30,UA,4478,ORD,DCA,13.612161292091153
2020-01-30,UA,4479,DCA,ORD,13.612161292091153
2020-01-30,UA,4480,IAH,STL,13.510048300829842
2020-01-30,UA,4482,MEM,ORD,13.836809872866038
2020-01-30,UA,4484,JAX,IAH,13.231558324662632
2020-01-30,UA,4487,ORD,DCA,13.612161292091153
2020-01-30,UA,4488,IAH,LBB,13.898077667622823
2020-01-30,UA,3965,CLE,IAH,12.722849968197192
2020-01-30,UA,3966,ATL,IAH,13.469203104325318
2020-01-30,UA,3967,BTR,IAH,14.278680635051346
2020-01-30,UA,3969,ATL,IAH,13.469203104325318
2020-01-30,UA,3971,IAH,DCA,12.505627786786768
2020-01-30,UA,3972,BNA,EWR,13.359663713699549
2020-01-30,UA,3973,IAH,DTW,12.752555565655028
2020-01-30,UA,3974,CRP,IAH,14.375223826789313
2020-01-30,UA,3975,EWR,PWM,14.221126039976788
2020-01-30,UA,3976,IND,EWR,13.550893497334368
2020-01-30,UA,3977,ABQ,IAH,13.367090113064007
2020-01-30,UA,3978,BNA,IAH,13.52861429924099
2020-01-30,UA,3980,IAH,AEX,14.395646425041575
2020-01-30,UA,3981,LEX,IAH,13.211135726410369
2020-01-30,UA,3982,DCA,CLE,14.172854444107806
2020-01-30,UA,3983,GRK,IAH,14.440204821228328
2020-01-30,UA,3984,MKE,EWR,13.402365510045188
2020-01-30,UA,3985,GRK,IAH,14.440204821228328
2020-01-30,UA,3986,DCA,ORD,13.612161292091153
2020-01-30,UA,3987,MLU,IAH,14.261971236481314
2020-01-30,UA,3988,BNA,ORD,13.989051059837445
2020-01-30,UA,3989,EWR,MEM,12.99205694515883
2020-01-30,UA,3990,IAH,AMA,13.788538276997054
2020-01-30,UA,3991,ORD,PWM,13.077460537850108
2020-01-30,UA,3992,CLT,ORD,13.636297090025645
2020-01-30,UA,3993,BNA,EWR,13.359663713699549
2020-01-30,UA,3994,IAH,CRP,14.375223826789313
2020-01-30,UA,3995,IAH,VPS,13.768115678744792
2020-01-30,UA,3996,STL,ORD,14.269397635845772
2020-01-30,UA,3997,IAH,MFE,14.161714845061116
2020-01-30,UA,3998,GPT,IAH,14.050318854594233
2020-01-30,UA,3999,ORD,ROC,13.768115678744792
2020-01-30,UA,4000,EWR,BNA,13.359663713699549
2020-01-30,UA,4001,CLE,LGA,13.970485061426299
2020-01-30,AA,3738,BOI,DFW,8.134849748482502
2020-01-30,AA,3738,DFW,BOI,8.134849748482502
2020-01-30,AA,3739,DFW,LAW,10.23652076862439
2020-01-30,AA,3739,LAW,DFW,10.23652076862439
2020-01-30,AA,3740,CLT,TRI,10.275509365287798
2020-01-30,AA,3741,GSO,LGA,9.640552219626557
2020-01-30,AA,3744,JLN,ORD,9.597850423280917
2020-01-30,AA,3744,ORD,JLN,9.597850423280917
2020-01-30,AA,3746,LGA,DAY,9.47717143360846
2020-01-30,AA,3747,DFW,CVG,8.988885675395283
2020-01-30,AA,3748,SJT,DFW,10.071283382765177
2020-01-30,AA,3752,DAY,DFW,8.897912283180661
2020-01-30,AA,3752,DFW,DAY,8.897912283180661
2020-01-30,AA,3753,DAY,DFW,8.897912283180661
2020-01-30,AA,3753,DFW,DAY,8.897912283180661
2020-01-30,AA,3754,MIA,GSO,9.178258859188986
2020-01-30,AA,3755,DFW,PIT,8.515452715911024
2020-01-30,AA,3755,PIT,DFW,8.515452715911024
2020-01-30,AA,3756,IND,ORD,10.167826574503144
2020-01-30,AA,3758,ICT,ORD,9.404764039804986
2020-01-30,AA,3758,ORD,ICT,9.404764039804986
2020-01-30,AA,3759,XNA,ORD,9.527299629318557
2020-01-30,AA,3760,GRK,DFW,10.247660367671077
2020-01-30,AA,3761,ICT,ORD,9.404764039804986
2020-01-30,AA,3762,ORD,XNA,9.527299629318557
2020-01-30,AA,3762,XNA,ORD,9.527299629318557
2020-01-30,AA,3763,ORD,BNA,9.737095411364523
2020-01-30,AA,3764,CVG,ORD,10.00630238832616
2020-01-30,AA,3765,ORD,ICT,9.404764039804986
2020-01-30,AA,3766,BWI,ORD,9.343496245048199
2020-01-30,AA,3767,DFW,SGF,9.820642404214688
2020-01-30,AA,3768,SGF,DFW,9.820642404214688
2020-01-30,AA,3769,ACT,DFW,10.33120736052124
2020-01-30,AA,3769,DFW,ACT,10.33120736052124
2020-01-30,AA,3770,ICT,ORD,9.404764039804986
2020-01-30,AA,3770,ORD,ICT,9.404764039804986
2020-01-30,AA,3771,DCA,STL,9.161549460618954
2020-01-30,AA,3771,STL,DCA,9.161549460618954
2020-01-30,AA,3775,CMH,MIA,8.65841090367686
2020-01-30,AA,3776,RIC,LGA,9.954317592774949
2020-01-30,B6,1572,FLL,LGA,14.094211715912007
2020-01-30,B6,1577,FLL,SFO,11.294459155510978
2020-01-30,B6,1578,SFO,FLL,11.294459155510978
2020-01-30,B6,1579,DCA,FLL,14.422829887789316
2020-01-30,B6,1580,FLL,DCA,14.422829887789316
2020-01-30,B6,1583,BOS,RDU,14.955674042189248
2020-01-30,B6,1585,BOS,PIT,15.171039623758558
2020-01-30,B6,1586,MCO,BUF,14.214890705584466
2020-01-30,B6,1589,BOS,DCA,15.351129808346688
2020-01-30,B6,1602,FLL,JFK,14.107207914799812
2020-01-30,B6,1611,JFK,LAS,11.918276702125532
2020-01-30,B6,1623,JFK,LAX,11.496828538192485
2020-01-30,B6,1630,RSW,JFK,14.097924915594238
2020-01-30,B6,1631,SLC,LGB,15.000232438376003
2020-01-30,B6,1632,LGB,SLC,15.000232438376003
2020-01-30,B6,1633,BTV,JFK,15.598057587214948
2020-01-30,B6,1634,JFK,BTV,15.598057587214948
2020-01-30,B6,1635,SFO,LGB,15.43467680119685
2020-01-30,B6,1641,BOS,CLE,15.04664743440387
2020-01-30,B6,1645,BOS,CLT,14.740308460619937
2020-01-30,B6,1646,CLT,BOS,14.740308460619937
2020-01-30,B6,1651,BOS,MCO,14.010664723061844
2020-01-30,B6,1653,FLL,SJU,14.149909711145451
2020-01-30,B6,1654,SJU,FLL,14.149909711145451
2020-01-30,B6,1667,BOS,CHS,14.573214474919611
2020-01-30,B6,1668,CHS,BOS,14.573214474919611
2020-01-30,B6,1677,JFK,JAX,14.554648476508463
2020-01-30,B6,1678,JAX,JFK,14.554648476508463
2020-01-30,B6,1680,FLL,DCA,14.422829887789316
2020-01-30,B6,1685,BOS,PIT,15.171039623758558
2020-01-30,B6,1686,PIT,BOS,15.171039623758558
2020-01-30,B6,1689,BOS,DCA,15.351129808346688
2020-01-30,B6,1694,MCO,HPN,14.287298099387941
2020-01-30,B6,1711,BOS,ORD,14.482241082704988
2020-01-30,B6,1712,ORD,BOS,14.482241082704988
2020-01-30,B6,1715,JFK,SFO,11.290745955828747
2020-01-30,B6,1723,JFK,LAX,11.496828538192485
2020-01-30,B6,1729,JFK,RSW,14.097924915594238
2020-01-30,B6,1730,RSW,JFK,14.097924915594238
2020-01-30,B6,1734,PBI,DCA,14.500807081116136
2020-01-30,B6,1735,BOS,MSP,14.0050949235385
2020-01-30,B6,1736,MSP,BOS,14.0050949235385
2020-01-30,AS,337,FLL,LAX,1.6882109005482673
2020-01-30,AS,338,PDX,SNA,4.443405064762544
2020-01-30,AS,339,MCO,SAN,2.0483912697245272
2020-01-30,AS,340,SFO,EWR,1.2760457358207948
2020-01-30,AS,343,EWR,LAX,1.482128318184531
2020-01-30,AS,347,LAX,SEA,4.267028079856644
2020-01-30,AS,349,LAX,SEA,4.267028079856644
2020-01-30,AS,350,SEA,IAH,2.5589562260310807
2020-01-30,AS,351,SMF,SEA,4.914981424405688
2020-01-30,AS,352,SEA,OAK,4.790589235051
2020-01-30,AS,353,OAK,SEA,4.790589235051
2020-01-30,AS,355,LAX,SEA,4.267028079856644
2020-01-30,AS,357,SFO,SEA,4.777593036163196
2020-01-30,AS,359,SFO,PDX,5.017094415666998
2020-01-30,AS,363,EWR,SFO,1.2760457358207948
2020-01-30,AS,365,SFO,PDX,5.017094415666998
2020-01-30,AS,368,SEA,SFO,4.777593036163196
2020-01-30,AS,369,LAX,PDX,4.489820060790413
2020-01-30,AS,370,SEA,OAK,4.790589235051
2020-01-30,AS,371,EWR,SFO,1.2760457358207948
2020-01-30,AS,374,PDX,SAN,4.306016676520052
2020-01-30,AS,375,EWR,SFO,1.2760457358207948
2020-01-30,AS,379,SFO,SEA,4.777593036163196
2020-01-30,AS,383,SFO,PDX,5.017094415666998
2020-01-30,AS,384,PDX,SFO,5.017094415666998
2020-01-30,AS,386,PDX,SFO,5.017094415666998
2020-01-30,AS,390,SEA,PSP,4.205760285099856
2020-01-30,AS,391,SJC,PDX,4.981819018685819
2020-01-30,AS,392,SEA,PSP,4.205760285099856
2020-01-30,AS,400,SEA,LAX,4.267028079856644
2020-01-30,AS,404,SEA,LAX,4.267028079856644
2020-01-30,AS,410,LAX,JFK,1.443139721521121
2020-01-30,AS,411,JFK,LAX,1.443139721521121
2020-01-30,AS,412,SEA,PIT,2.0929496659112803
2020-01-30,AS,413,PIT,SEA,2.0929496659112803
2020-01-30,AS,414,PDX,SJC,4.981819018685819
2020-01-30,AS,415,LAX,SEA,4.267028079856644
2020-01-30,AS,416,SEA,LAX,4.267028079856644
2020-01-30,AS,423,PHX,SEA,3.982968304166087
2020-01-30,AS,425,JFK,LAX,1.443139721521121
2020-01-30,AS,426,PDX,SFO,5.017094415666998
2020-01-30,AS,430,PDX,SFO,5.017094415666998
2020-01-30,AS,507,SNA,SEA,4.222469683669889
2020-01-30,AS,508,SEA,SNA,4.222469683669889
2020-01-30,AS,509,SNA,SEA,4.222469683669889
2020-01-30,AS,510,SEA,SNA,4.222469683669889
2020-01-30,AS,512,LAX,EWR,1.482128318184531
2020-01-30,AS,516,SEA,SJC,4.746030838864247
2020-01-30,AS,517,PSP,SEA,4.205760285099856
2020-01-30,AS,518,SEA,SNA,4.222469683669889
2020-01-30,AS,519,SNA,SEA,4.222469683669889
2020-01-30,AS,520,SEA,BUR,4.2985902771555935
2020-01-30,AS,521,SNA,SEA,4.222469683669889
2020-01-30,AS,523,TPA,SEA,1.359592728670958
2020-01-30,AS,525,SNA,PDX,4.443405064762544
2020-01-30,AS,527,TPA,SEA,1.359592728670958
2020-01-30,AS,529,BUR,SEA,4.2985902771555935
2020-01-30,AS,530,SEA,ONT,4.263314880174413
2020-01-30,AS,531,LAX,SEA,4.267028079856644
2020-01-30,AS,532,SEA,OAK,4.790589235051
2020-01-30,AS,537,ONT,SEA,4.263314880174413
2020-01-30,AS,538,SCC,ANC,4.875992827742278
2020-01-30,AS,538,FAI,SCC,5.345712587544309
2020-01-30,AS,538,ANC,FAI,5.553651769749159
2020-01-30,AS,539,SAN,SEA,4.088794495109628
2020-01-30,AS,540,PDX,LAX,4.489820060790413
2020-01-30,AS,542,SEA,SMF,4.914981424405688
2020-01-30,AS,544,SEA,SMF,4.914981424405688
2020-01-30,AS,546,LAX,EWR,1.482128318184531
2020-01-30,AS,548,PDX,LAX,4.489820060790413
2020-01-30,AS,549,SNA,SEA,4.222469683669889
2020-01-30,AS,552,PDX,SAN,4.306016676520052
2020-01-30,AS,553,SNA,SEA,4.222469683669889
2020-01-30,AS,556,LAX,EWR,1.482128318184531
2020-01-30,AS,557,LAX,PDX,4.489820060790413
2020-01-30,AS,559,SLC,SEA,4.75902703775205
2020-01-30,AS,561,SNA,PDX,4.443405064762544
2020-01-30,AS,564,PDX,LAX,4.489820060790413
2020-01-30,AS,569,IAH,SEA,2.5589562260310807
2020-01-30,AS,572,PDX,SAN,4.306016676520052
2020-01-30,AS,573,PSP,SEA,4.205760285099856
2020-01-30,AS,574,SEA,SAN,4.088794495109628
2020-01-30,AS,575,SAN,PDX,4.306016676520052
2020-01-30,AS,578,SEA,BUR,4.2985902771555935
2020-01-30,AS,579,SAN,SEA,4.088794495109628
2020-01-30,AS,654,SEA,PHX,3.982968304166087
2020-01-30,AS,655,DFW,PDX,3.0379589850386846
2020-01-30,AS,656,SEA,PHX,3.982968304166087
2020-01-30,AS,657,JFK,SFO,1.2370571391573848
2020-01-30,AS,658,SEA,DFW,2.956268592029635
2020-01-30,AS,659,PHX,PDX,4.1649150885953325
2020-01-30,AS,662,SEA,SJC,4.746030838864247
2020-01-30,AS,667,DFW,SEA,2.956268592029635
2020-01-30,AS,672,SEA,DEN,4.13706609097861
2020-01-30,AS,673,DEN,SEA,4.13706609097861
2020-01-30,AS,680,SEA,PHX,3.982968304166087
2020-01-30,AS,683,MCI,SEA,3.2737471648602567
2020-01-30,AS,686,PDX,ORD,2.809597204581571
2020-01-30,AS,687,ORD,PDX,2.809597204581571
2020-01-30,AS,688,SEA,LAS,4.428552266033625
2020-01-30,AS,691,GEG,SEA,5.622345963870405
2020-01-30,AS,692,SEA,KOA,1.0476839553636812
2020-01-30,AS,696,SEA,DEN,4.13706609097861
2020-01-30,AS,699,IAH,SEA,2.5589562260310807
2020-01-30,AS,701,MSY,SEA,2.1653570597147556
2020-01-30,AS,703,MSY,SEA,2.1653570597147556
2020-01-30,AS,704,SEA,SAN,4.088794495109628
2020-01-30,AS,707,SEA,RDU,1.6677883022960045
2020-01-30,AS,710,HNL,SFO,1.586097909286956
2020-01-30,AS,712,SFO,LAS,5.2695919940586045
2020-01-30,AS,716,SEA,OMA,3.4983957456351393
2020-01-30,AS,718,SEA,SLC,4.75902703775205
2020-01-30,AS,727,MCO,PDX,1.3336003308953512
2020-01-30,AS,728,SEA,CHS,1.5545357119880054
2020-01-30,AS,730,ANC,SEA,3.3498677583459613
2020-01-30,AS,735,SEA,ANC,3.3498677583459613
2020-01-30,AS,738,SEA,MCI,3.2737471648602567
2020-01-30,AS,739,BWI,LAX,1.714203298323873
2020-01-30,AS,740,LAX,BWI,1.714203298323873
2020-01-30,AS,743,SFO,HNL,1.586097909286956
2020-01-30,AS,745,ATL,SEA,1.9871234749677407
2020-01-30,AS,746,SEA,ATL,1.9871234749677407
2020-01-30,AS,748,SEA,STL,2.8652951998150136
2020-01-30,AS,749,SEA,SAN,4.088794495109628
2020-01-30,AS,752,SEA,GEG,5.622345963870405
2020-01-30,AS,753,RDU,SEA,1.6677883022960045
2020-01-30,AS,755,SFO,KOA,1.6436525043615133
2020-01-30,AS,757,OMA,SEA,3.4983957456351393
2020-01-30,AS,831,SEA,OGG,1.136800747737189
2020-01-30,AS,832,LIH,SEA,1.0235481574291891
2020-01-30,AS,833,PDX,HNL,1.2054949418584342
2020-01-30,AS,834,HNL,PDX,1.2054949418584342
2020-01-30,AS,836,LIH,PDX,1.1535101463072217
2020-01-30,AS,837,SJC,HNL,1.5508225123057762
2020-01-30,AS,839,SEA,LIH,1.0235481574291891
2020-01-30,AS,841,PDX,LIH,1.1535101463072217
2020-01-30,AS,842,OGG,OAK,1.6770713015015786
2020-01-30,AS,843,SEA,PSP,4.205760285099856
2020-01-30,AS,846,KOA,SMF,1.517403715165711
2020-01-30,AS,847,SMF,KOA,1.517403715165711
2020-01-30,AS,851,SEA,HNL,1.068106553615943
2020-01-30,AS,852,HNL,SEA,1.068106553615943
2020-01-30,AS,853,SEA,HNL,1.068106553615943
2020-01-30,AS,855,PDX,KOA,1.1980685424939757
2020-01-30,AS,861,SEA,OGG,1.136800747737189
2020-01-30,AS,862,OGG,PDX,1.2816155353441387
2020-01-30,AS,863,PDX,OGG,1.2816155353441387
2020-01-30,AS,865,LAX,FLL,1.6882109005482673
2020-01-30,AS,866,HNL,LAX,1.2927551343908275
2020-01-30,AS,868,LIH,OAK,1.4765585186611863
2020-01-30,AS,869,OGG,ANC,0.8453145726821742
2020-01-30,AS,870,ANC,HNL,0.8824465695044696
2020-01-30,AS,871,HNL,ANC,0.8824465695044696
2020-01-30,AS,876,KOA,SEA,1.0476839553636812
2020-01-30,AS,877,OAK,LIH,1.4765585186611863
2020-01-30,AS,878,OGG,SEA,1.136800747737189
2020-01-30,AS,879,SEA,LIH,1.0235481574291891
2020-01-30,AS,880,KOA,SEA,1.0476839553636812
2020-01-30,AS,882,OGG,LAX,1.4227171232688591
2020-01-30,AS,884,SEA,SLC,4.75902703775205
2020-01-30,AS,885,SLC,SEA,4.75902703775205
2020-01-30,AS,891,MCI,SEA,3.2737471648602567
2020-01-30,AS,892,HNL,SAN,1.1850723436061723
2020-01-30,AS,894,BOI,SEA,5.297440991675325
2020-01-30,AS,895,SAN,HNL,1.1850723436061723
2020-01-30,AS,896,HNL,SEA,1.068106553615943
2020-01-30,AS,899,SEA,BOI,5.297440991675325
2020-01-30,AS,901,SEA,BUR,4.2985902771555935
2020-01-30,AS,902,BOI,SEA,5.297440991675325
2020-01-30,AS,904,FAI,ANC,5.553651769749159
2020-01-30,AS,906,ONT,PDX,4.482393661425952
2020-01-30,WN,2707,LAX,OAK,7.438184329023139
2020-01-30,WN,3216,LAX,OAK,7.438184329023139
2020-01-30,WN,1426,LAX,PDX,6.515454207989112
2020-01-30,WN,170,LAX,PHX,7.376916534266352
2020-01-30,WN,516,LAX,PHX,7.376916534266352
2020-01-30,WN,935,LAX,PHX,7.376916534266352
2020-01-30,WN,1361,LAX,PHX,7.376916534266352
2020-01-30,WN,1471,LAX,PHX,7.376916534266352
2020-01-30,WN,1548,LAX,PHX,7.376916534266352
2020-01-30,WN,1643,LAX,PHX,7.376916534266352
2020-01-30,WN,1849,LAX,PHX,7.376916534266352
2020-01-30,WN,1363,LAX,RNO,7.337927937602942
2020-01-30,WN,1452,LAX,RNO,7.337927937602942
2020-01-30,WN,2187,LAX,RNO,7.337927937602942
2020-01-30,WN,1615,LAX,SAT,5.815516067888854
2020-01-30,WN,5768,LAX,SAT,5.815516067888854
2020-01-30,WN,1753,LAX,SFO,7.438184329023139
2020-01-30,WN,1755,LAX,SFO,7.438184329023139
2020-01-30,WN,1757,LAX,SFO,7.438184329023139
2020-01-30,WN,1758,LAX,SFO,7.438184329023139
2020-01-30,WN,1760,LAX,SFO,7.438184329023139
2020-01-30,WN,1762,LAX,SFO,7.438184329023139
2020-01-30,WN,1764,LAX,SFO,7.438184329023139
2020-01-30,WN,1828,LAX,SFO,7.438184329023139
2020-01-30,WN,188,LAX,SJC,7.492025724415466
2020-01-30,WN,762,LAX,SJC,7.492025724415466
2020-01-30,WN,1045,LAX,SJC,7.492025724415466
2020-01-30,WN,1620,LAX,SJC,7.492025724415466
2020-01-30,WN,1918,LAX,SJC,7.492025724415466
2020-01-30,WN,2047,LAX,SJC,7.492025724415466
2020-01-30,WN,2092,LAX,SJC,7.492025724415466
2020-01-30,WN,2109,LAX,SJC,7.492025724415466
2020-01-30,WN,2125,LAX,SJC,7.492025724415466
2020-01-30,WN,2155,LAX,SJC,7.492025724415466
2020-01-30,WN,2177,LAX,SJC,7.492025724415466
2020-01-30,WN,2178,LAX,SJC,7.492025724415466
2020-01-30,WN,35,LAX,SLC,6.9684645692211085
2020-01-30,WN,1226,LAX,SLC,6.9684645692211085
2020-01-30,WN,2066,LAX,SLC,6.9684645692211085
2020-01-30,WN,20,LAX,SMF,7.371346734743009
2020-01-30,WN,197,LAX,SMF,7.371346734743009
2020-01-30,WN,754,LAX,SMF,7.371346734743009
2020-01-30,WN,968,MCO,IND,6.5247372071946845
2020-01-30,WN,1544,MCO,IND,6.5247372071946845
2020-01-30,WN,1905,MCO,IND,6.5247372071946845
2020-01-30,WN,574,MCO,ISP,6.261100029756392
2020-01-30,WN,364,MCO,LAS,4.278251399445848
2020-01-30,WN,354,MCO,MCI,6.073583445803804
2020-01-30,WN,1720,MCO,MCI,6.073583445803804
2020-01-30,WN,408,MCO,MDW,6.225824632775212
2020-01-30,WN,411,MCO,MDW,6.225824632775212
2020-01-30,WN,504,MCO,MDW,6.225824632775212
2020-01-30,WN,693,MCO,MDW,6.225824632775212
2020-01-30,WN,1731,MCO,MDW,6.225824632775212
2020-01-30,WN,3347,MCO,MDW,6.225824632775212
2020-01-30,WN,5519,MCO,MDW,6.225824632775212
2020-01-30,WN,2474,MCO,MEM,6.793944184156322
2020-01-30,WN,606,MCO,MHT,5.943621456925772
2020-01-30,WN,5431,MCO,MHT,5.943621456925772
2020-01-30,WN,505,MCO,MKE,6.084723044850492
2020-01-30,WN,5393,MCO,MKE,6.084723044850492
2020-01-30,WN,5441,MCO,MKE,6.084723044850492
2020-01-30,WN,568,MCO,MSY,7.040871963024584
2020-01-30,WN,645,MCO,MSY,7.040871963024584
2020-01-30,WN,647,MCO,MSY,7.040871963024584
2020-01-30,WN,5430,MCO,MSY,7.040871963024584
2020-01-30,WN,1124,MCO,ORF,6.847785579548651
2020-01-30,WN,888,MCO,PHL,6.465326012279014
2020-01-30,WN,1444,MCO,PHL,6.465326012279014
2020-01-30,WN,1420,MCO,PHX,4.631005369257649
2020-01-30,WN,1089,MCO,PIT,6.515454207989112
2020-01-30,WN,1150,MCO,PIT,6.515454207989112
2020-01-30,WN,1184,MCO,PIT,6.515454207989112
2020-01-30,WN,5755,MCO,PIT,6.515454207989112
2020-01-30,WN,1160,MCO,PVD,6.073583445803804
2020-01-30,WN,1171,MCO,PVD,6.073583445803804
2020-01-30,WN,1511,MCO,PVD,6.073583445803804
2020-01-30,WN,1199,MCO,RDU,7.0724341603235334
2020-01-30,WN,1218,MCO,RDU,7.0724341603235334
2020-01-30,WN,1250,MCO,RDU,7.0724341603235334
2020-01-30,WN,1287,MCO,ROC,6.145990839607278
2020-01-30,WN,1624,MCO,SAT,6.13113804087836
2020-01-30,WN,801,MCO,SDF,6.728963189717307
2020-01-30,WN,294,MCO,SJU,5.856361264393379
2020-01-30,WN,500,MCO,SJU,5.856361264393379
2020-01-31,WN,1199,DEN,BNA,6.181266236588458
2020-01-31,WN,1543,DEN,BNA,6.181266236588458
2020-01-31,WN,2215,DEN,BNA,6.181266236588458
2020-01-31,WN,5743,DEN,BNA,6.181266236588458
2020-01-31,WN,1394,DEN,BOI,6.858925178595339
2020-01-31,WN,2213,DEN,BOI,6.858925178595339
2020-01-31,WN,8,DEN,BOS,4.80738235416355
2020-01-31,WN,874,DEN,BOS,4.80738235416355
2020-01-31,WN,543,DEN,BUR,6.485748610531276
2020-01-31,WN,1590,DEN,BUR,6.485748610531276
2020-01-31,WN,1988,DEN,BUR,6.485748610531276
2020-01-31,WN,184,DEN,BWI,5.295668112376727
2020-01-31,WN,498,DEN,BWI,5.295668112376727
2020-01-31,WN,1923,DEN,BWI,5.295668112376727
2020-01-31,WN,2239,DEN,BWI,5.295668112376727
2020-01-31,WN,2341,DEN,BWI,5.295668112376727
2020-01-31,WN,824,DEN,CLE,5.834082066300002
2020-01-31,WN,649,DEN,CMH,5.921342258832395
2020-01-31,WN,1495,DEN,CVG,6.079153245327148
2020-01-31,WN,63,DEN,DAL,6.855211978913109
2020-01-31,WN,346,DEN,DAL,6.855211978913109
2020-01-31,WN,996,DEN,DAL,6.855211978913109
2020-01-31,WN,1378,DEN,DAL,6.855211978913109
2020-01-31,WN,1404,DEN,DAL,6.855211978913109
2020-01-31,WN,1407,DEN,DAL,6.855211978913109
2020-01-31,WN,2040,DEN,DAL,6.855211978913109
2020-01-31,WN,5713,DEN,DAL,6.855211978913109
2020-01-31,WN,1720,DEN,DTW,5.978896853906951
2020-01-31,WN,59,DEN,ELP,7.018592764931206
2020-01-31,WN,1058,DEN,FLL,4.9020689460604014
2020-01-31,WN,1859,DEN,FLL,4.9020689460604014
2020-01-31,WN,5444,DEN,FLL,4.9020689460604014
2020-01-31,WN,889,DEN,GEG,6.511741008306883
2020-01-31,WN,1387,DEN,GEG,6.511741008306883
2020-01-31,WN,275,DEN,HOU,6.424480815774489
2020-01-31,WN,449,DEN,HOU,6.424480815774489
2020-01-31,WN,768,DEN,HOU,6.424480815774489
2020-01-31,WN,1869,DEN,HOU,6.424480815774489
2020-01-31,WN,1930,DEN,HOU,6.424480815774489
2020-01-31,WN,2192,DEN,HOU,6.424480815774489
2020-01-31,WN,2321,DEN,HOU,6.424480815774489
2020-01-31,WN,368,DEN,IAD,5.368075506180202
2020-01-31,WN,372,DEN,IAD,5.368075506180202
2020-01-31,WN,1359,DEN,IND,6.249960430709704
2020-01-31,WN,768,HOU,CLT,6.355786621653245
2020-01-31,WN,1301,HOU,CMH,6.20540203452295
2020-01-31,WN,17,HOU,CRP,7.716674305190349
2020-01-31,WN,43,HOU,CRP,7.716674305190349
2020-01-31,WN,201,HOU,CRP,7.716674305190349
2020-01-31,WN,202,HOU,CRP,7.716674305190349
2020-01-31,WN,4,HOU,DAL,7.620131113452382
2020-01-31,WN,6,HOU,DAL,7.620131113452382
2020-01-31,WN,8,HOU,DAL,7.620131113452382
2020-01-31,WN,12,HOU,DAL,7.620131113452382
2020-01-31,WN,16,HOU,DAL,7.620131113452382
2020-01-31,WN,20,HOU,DAL,7.620131113452382
2020-01-31,WN,24,HOU,DAL,7.620131113452382
2020-01-31,WN,28,HOU,DAL,7.620131113452382
2020-01-31,WN,32,HOU,DAL,7.620131113452382
2020-01-31,WN,36,HOU,DAL,7.620131113452382
2020-01-31,WN,40,HOU,DAL,7.620131113452382
2020-01-31,WN,42,HOU,DAL,7.620131113452382
2020-01-31,WN,44,HOU,DAL,7.620131113452382
2020-01-31,WN,46,HOU,DAL,7.620131113452382
2020-01-31,WN,48,HOU,DAL,7.620131113452382
2020-01-31,WN,50,HOU,DAL,7.620131113452382
